Timestamp,Platform,Product,User,Category,Rating,Review,Sentiment,SentimentScore,Summary,Keywords
2025-05-08 18:48:53.060970,Flipkart,Jacket,user_293,Women's Ethnic,3,Material feels premium and soft.,Neutral,0.0,Material feels premium and soft.,"Material, soft, feels, premium"
2025-05-15 21:48:53.060970,Amazon India,Jacket,user_388,Accessories,5,Material has a weird smell.,Negative,-0.1779,Material has a weird smell.,"Material, smell, weird"
2025-05-16 08:48:53.060970,Amazon India,Handbag,user_218,Men's Casual,5,"Soft fabric, but stitching needs improvement.",Positive,0.6124,"Soft fabric, but stitching needs improvement.","Soft, fabric, improvement, stitching"
2025-05-25 23:48:53.060970,Amazon India,Dress,user_69,Men's Casual,5,Good stitching overall.,Positive,0.4404,Good stitching overall.,"Good, stitching"
2025-05-26 20:48:53.060970,Amazon India,Dress,user_72,Accessories,5,"Received used item, very unhappy.",Negative,-0.4754,"Received used item, very unhappy.","Received, item, unhappy"
2025-05-12 20:48:53.060970,Myntra,Jeans,user_146,Kidswear,3,Damaged piece sent twice.,Negative,-0.4404,Damaged piece sent twice.,"Damaged, piece"
2025-05-10 04:48:53.060970,AJIO,T-Shirt,user_111,Kidswear,1,Delivery was late and packaging was damaged.,Negative,-0.4404,Delivery was late and packaging was damaged.,"Delivery, damaged, late, packaging"
2025-05-10 11:48:53.060970,Myntra,Dress,user_48,Kidswear,3,Delivery was super fast and hassle-free.,Positive,0.5994,Delivery was super fast and hassle-free.,"Delivery, hassle-free, super, fast"
2025-04-30 16:48:53.060970,Myntra,Wallet,user_23,Footwear,1,Creased heavily after unpacking.,Neutral,0.0,Creased heavily after unpacking.,"Creased, unpacking, heavily"
2025-05-09 18:48:53.060970,Amazon India,Handbag,user_373,Women's Ethnic,5,Size chart was misleading.,Negative,-0.4019,Size chart was misleading.,"Size, misleading, chart"
2025-05-08 14:48:53.060970,Flipkart,Dress,user_318,Men's Casual,4,Size is too inconsistent.,Neutral,0.0,Size is too inconsistent.,"Size, inconsistent"
2025-05-11 03:48:53.060970,Flipkart,Dress,user_316,Footwear,3,Value for price is questionable.,Positive,0.0516,Value for price is questionable.,"questionable, price"
2025-05-08 14:48:53.060970,AJIO,Dress,user_278,Men's Casual,1,Zip doesn't work properly.,Neutral,0.0,Zip doesn't work properly.,"Zip, properly, work"
2025-05-01 09:48:53.060970,Flipkart,Hat,user_177,Accessories,3,Lightweight and easy to carry.,Positive,0.4404,Lightweight and easy to carry.,"Lightweight, carry, easy"
2025-04-27 23:48:53.060970,Myntra,Wallet,user_182,Accessories,1,Durability is questionable after a week.,Negative,-0.296,Durability is questionable after a week.,"Durability, week, questionable"
2025-05-09 13:48:53.060970,Amazon India,Handbag,user_26,Men's Casual,5,Delivery guy was rude.,Negative,-0.4588,Delivery guy was rude.,"Delivery, rude, guy"
2025-05-01 18:48:53.060970,AJIO,Jeans,user_344,Accessories,4,Good for casual wear.,Positive,0.5719,Good for casual wear.,"Good, wear, casual"
2025-05-17 04:48:53.060970,Flipkart,Watch,user_83,Men's Casual,2,Creased heavily after unpacking.,Neutral,0.0,Creased heavily after unpacking.,"Creased, unpacking, heavily"
2025-05-02 10:48:53.060970,Amazon India,Dress,user_234,Accessories,1,Washed it once and it shrank.,Neutral,0.0,Washed it once and it shrank.,"Washed, shrank"
2025-05-07 12:48:53.060970,Myntra,Handbag,user_25,Women's Ethnic,3,Packaging was fancy but product was broken.,Negative,-0.631,Packaging was fancy but product was broken.,"Packaging, broken, fancy, product"
2025-05-01 03:48:53.060970,AJIO,Sunglasses,user_72,Kidswear,5,"Loved the fabric quality, will buy again!",Positive,0.636,"Loved the fabric quality, will buy again!","Loved, quality, fabric, buy"
2025-05-22 18:48:53.060970,Myntra,Handbag,user_411,Footwear,4,"Fast shipping, will buy again.",Neutral,0.0,"Fast shipping, will buy again.","Fast, shipping, buy"
2025-05-20 14:48:53.060970,Myntra,Dress,user_102,Footwear,1,Zip doesn't work properly.,Neutral,0.0,Zip doesn't work properly.,"Zip, properly, work"
2025-05-18 04:48:53.060970,Amazon India,Jeans,user_65,Kidswear,4,"Terrible stitching, fell apart quickly.",Negative,-0.4767,"Terrible stitching, fell apart quickly.","Terrible, stitching, fell, quickly"
2025-05-06 12:48:53.060970,AJIO,Handbag,user_327,Women's Ethnic,4,Loose threads everywhere.,Negative,-0.3182,Loose threads everywhere.,"Loose, threads"
2025-05-27 16:48:53.060970,AJIO,Hat,user_144,Women's Ethnic,3,Threads coming out of seams.,Neutral,0.0,Threads coming out of seams.,"Threads, seams, coming"
2025-05-09 20:48:53.060970,AJIO,Sunglasses,user_99,Women's Ethnic,5,"Material feels nice, not itchy.",Positive,0.5594,"Material feels nice, not itchy.","Material, nice, itchy, feels"
2025-05-01 02:48:53.060970,Amazon India,Handbag,user_391,Accessories,5,Horrible experience with delivery.,Negative,-0.5423,Horrible experience with delivery.,"Horrible, delivery, experience"
2025-05-01 08:48:53.060970,Amazon India,Wallet,user_138,Accessories,4,"Eco-friendly packaging, well done!",Positive,0.3382,"Eco-friendly packaging, well done!","Eco-friendly, packaging"
2025-05-15 18:48:53.060970,Myntra,Wallet,user_248,Kidswear,1,Too expensive for what it offers.,Neutral,0.0,Too expensive for what it offers.,"offers, expensive"
2025-05-02 02:48:53.060970,Myntra,T-Shirt,user_467,Men's Casual,4,Item is overpriced for the quality.,Neutral,0.0,Item is overpriced for the quality.,"Item, quality, overpriced"
2025-05-03 19:48:53.060970,Myntra,Handbag,user_464,Accessories,5,Material has a weird smell.,Negative,-0.1779,Material has a weird smell.,"Material, smell, weird"
2025-05-13 11:48:53.060970,Myntra,Watch,user_479,Footwear,2,Easy returns process.,Positive,0.4404,Easy returns process.,"Easy, process, returns"
2025-05-18 20:48:53.060970,Amazon India,Jeans,user_419,Kidswear,4,Trendy color and awesome comfort.,Positive,0.765,Trendy color and awesome comfort.,"Trendy, comfort, color, awesome"
2025-05-12 21:48:53.060970,AJIO,Hat,user_500,Men's Casual,3,"Came earlier than expected, good service.",Positive,0.4404,"Came earlier than expected, good service.","expected, good, service, earlier"
2025-05-19 06:48:53.060970,Myntra,Dress,user_33,Accessories,2,"Soft fabric, but stitching needs improvement.",Positive,0.6124,"Soft fabric, but stitching needs improvement.","Soft, fabric, improvement, stitching"
2025-04-28 04:48:53.060970,Flipkart,T-Shirt,user_432,Kidswear,5,Came with missing buttons.,Negative,-0.296,Came with missing buttons.,"buttons, missing"
2025-05-27 00:48:53.060970,Myntra,Watch,user_26,Kidswear,2,Comfortable and stylish!,Positive,0.5562,Comfortable and stylish!,"Comfortable, stylish"
2025-05-14 23:48:53.060970,AJIO,Sunglasses,user_433,Women's Ethnic,1,Order was cancelled without notice.,Negative,-0.25,Order was cancelled without notice.,"Order, notice, cancelled"
2025-05-13 01:48:53.060970,Myntra,Watch,user_437,Women's Ethnic,3,"Nice pattern, looks good with jeans.",Positive,0.6908,"Nice pattern, looks good with jeans.","Nice, pattern, jeans, good"
2025-04-28 23:48:53.060970,Myntra,T-Shirt,user_457,Men's Casual,5,Uncomfortable and stiff fabric.,Negative,-0.3818,Uncomfortable and stiff fabric.,"Uncomfortable, fabric, stiff"
2025-05-27 01:48:53.060970,Flipkart,Jeans,user_264,Men's Casual,1,Zip doesn't work properly.,Neutral,0.0,Zip doesn't work properly.,"Zip, properly, work"
2025-04-29 03:48:53.060970,Amazon India,Sneakers,user_386,Accessories,1,"Terrible stitching, fell apart quickly.",Negative,-0.4767,"Terrible stitching, fell apart quickly.","Terrible, stitching, fell, quickly"
2025-04-28 01:48:53.060970,Flipkart,Jeans,user_91,Footwear,3,Item is overpriced for the quality.,Neutral,0.0,Item is overpriced for the quality.,"Item, quality, overpriced"
2025-05-25 00:48:53.060970,AJIO,Watch,user_424,Men's Casual,2,Awesome color and trendy design.,Positive,0.6249,Awesome color and trendy design.,"Awesome, design, color, trendy"
2025-04-28 02:48:53.060970,AJIO,Handbag,user_98,Footwear,5,Packaging was neat and elegant.,Positive,0.7269,Packaging was neat and elegant.,"Packaging, elegant, neat"
2025-05-14 16:48:53.060970,Flipkart,Sunglasses,user_172,Accessories,5,Packaging was neat and elegant.,Positive,0.7269,Packaging was neat and elegant.,"Packaging, elegant, neat"
2025-05-16 03:48:53.060970,AJIO,Hat,user_175,Women's Ethnic,2,Arrived two days late.,Neutral,0.0,Arrived two days late.,"Arrived, late, days"
2025-05-10 00:48:53.060970,Amazon India,Jeans,user_330,Women's Ethnic,2,Comfortable material but terrible zip.,Negative,-0.4588,Comfortable material but terrible zip.,"Comfortable, zip, material, terrible"
2025-05-05 23:48:53.060970,Amazon India,Sunglasses,user_7,Accessories,1,Durability is questionable after a week.,Negative,-0.296,Durability is questionable after a week.,"Durability, week, questionable"
2025-05-24 10:48:53.060970,Flipkart,Jeans,user_16,Footwear,2,Packaging was neat and elegant.,Positive,0.7269,Packaging was neat and elegant.,"Packaging, elegant, neat"
2025-05-19 05:48:53.060970,AJIO,Wallet,user_28,Women's Ethnic,4,Got stains on the product.,Neutral,0.0,Got stains on the product.,"product, stains"
2025-05-19 08:48:53.060970,Amazon India,Sunglasses,user_61,Kidswear,5,Feels rough on skin.,Neutral,0.0,Feels rough on skin.,"Feels, skin, rough"
2025-05-10 23:48:53.060970,Flipkart,Wallet,user_340,Accessories,5,Customer service didn’t respond.,Neutral,0.0,Customer service didn’t respond.,"Customer, respond, service, n’t"
2025-05-24 18:48:53.060970,Flipkart,Jacket,user_450,Kidswear,5,Quality better than expected.,Positive,0.4404,Quality better than expected.,"Quality, expected"
2025-05-23 18:48:53.060970,AJIO,Watch,user_344,Kidswear,3,Threads coming out of seams.,Neutral,0.0,Threads coming out of seams.,"Threads, seams, coming"
2025-05-10 01:48:53.060970,AJIO,Watch,user_468,Women's Ethnic,4,Zip doesn't work properly.,Neutral,0.0,Zip doesn't work properly.,"Zip, properly, work"
2025-05-22 04:48:53.060970,AJIO,Jeans,user_58,Women's Ethnic,5,Size is too inconsistent.,Neutral,0.0,Size is too inconsistent.,"Size, inconsistent"
2025-05-18 05:48:53.060970,AJIO,Sneakers,user_246,Women's Ethnic,1,Threads coming out of seams.,Neutral,0.0,Threads coming out of seams.,"Threads, seams, coming"
2025-05-07 10:48:53.060970,Flipkart,Dress,user_64,Footwear,4,"Came earlier than expected, good service.",Positive,0.4404,"Came earlier than expected, good service.","expected, good, service, earlier"
2025-05-02 04:48:53.060970,Myntra,Sunglasses,user_29,Men's Casual,5,Excellent customer service experience.,Positive,0.5719,Excellent customer service experience.,"Excellent, experience, customer, service"
2025-04-29 21:48:53.060970,Flipkart,Hat,user_132,Kidswear,5,"Fast shipping, will buy again.",Neutral,0.0,"Fast shipping, will buy again.","Fast, shipping, buy"
2025-05-25 06:48:53.060970,Flipkart,Jeans,user_493,Kidswear,4,Perfect summer outfit.,Positive,0.5719,Perfect summer outfit.,"Perfect, outfit, summer"
2025-04-29 04:48:53.060970,Flipkart,Handbag,user_369,Women's Ethnic,1,Good for casual wear.,Positive,0.5719,Good for casual wear.,"Good, wear, casual"
2025-04-28 12:48:53.060970,Flipkart,Jeans,user_284,Accessories,1,"Nice texture, feels smooth on skin.",Positive,0.4215,"Nice texture, feels smooth on skin.","Nice, texture, feels, skin, smooth"
2025-05-11 10:48:53.060970,AJIO,Wallet,user_267,Women's Ethnic,1,"Difficult to wear, poor design.",Negative,-0.6808,"Difficult to wear, poor design.","Difficult, wear, poor, design"
2025-05-02 04:48:53.060970,Amazon India,Hat,user_198,Footwear,2,Too tight around the shoulders.,Neutral,0.0,Too tight around the shoulders.,"shoulders, tight"
2025-05-17 09:48:53.060970,Flipkart,Watch,user_62,Women's Ethnic,2,"Loved the fabric quality, will buy again!",Positive,0.636,"Loved the fabric quality, will buy again!","Loved, quality, fabric, buy"
2025-05-15 16:48:53.060970,Myntra,Handbag,user_101,Men's Casual,1,Stitching came off after a week.,Neutral,0.0,Stitching came off after a week.,"Stitching, week"
2025-05-11 14:48:53.060970,Myntra,Jeans,user_364,Women's Ethnic,2,"Soft fabric, but stitching needs improvement.",Positive,0.6124,"Soft fabric, but stitching needs improvement.","Soft, fabric, improvement, stitching"
2025-05-17 12:48:53.060970,AJIO,Watch,user_180,Men's Casual,2,Prints started fading instantly.,Neutral,0.0,Prints started fading instantly.,"Prints, instantly, started, fading"
2025-05-23 02:48:53.060970,Myntra,T-Shirt,user_462,Footwear,5,Impressive design innovation.,Positive,0.7096,Impressive design innovation.,"Impressive, innovation, design"
2025-05-17 08:48:53.060970,Myntra,Hat,user_5,Footwear,1,Tight around the arms.,Neutral,0.0,Tight around the arms.,"Tight, arms"
2025-05-05 17:48:53.060970,Myntra,Jacket,user_145,Footwear,4,Item is overpriced for the quality.,Neutral,0.0,Item is overpriced for the quality.,"Item, quality, overpriced"
2025-05-03 11:48:53.060970,Amazon India,Sneakers,user_187,Women's Ethnic,4,Refund was processed quickly.,Neutral,0.0,Refund was processed quickly.,"Refund, quickly, processed"
2025-04-29 08:48:53.060970,Myntra,Sunglasses,user_222,Footwear,1,Packaging was fancy but product was broken.,Negative,-0.631,Packaging was fancy but product was broken.,"Packaging, broken, fancy, product"
2025-05-14 12:48:53.060970,Flipkart,Dress,user_64,Accessories,5,Amazing fit and comfortable all day.,Positive,0.8625,Amazing fit and comfortable all day.,"Amazing, day, fit, comfortable"
2025-05-10 11:48:53.060970,Myntra,Jeans,user_439,Kidswear,1,"Terrible stitching, fell apart quickly.",Negative,-0.4767,"Terrible stitching, fell apart quickly.","Terrible, stitching, fell, quickly"
2025-05-03 12:48:53.060970,Amazon India,Sneakers,user_197,Kidswear,1,"Material feels nice, not itchy.",Positive,0.5594,"Material feels nice, not itchy.","Material, nice, itchy, feels"
2025-05-12 17:48:53.060970,Myntra,Handbag,user_107,Women's Ethnic,3,"Nice texture, feels smooth on skin.",Positive,0.4215,"Nice texture, feels smooth on skin.","Nice, texture, feels, skin, smooth"
2025-05-08 11:48:53.060970,AJIO,T-Shirt,user_309,Women's Ethnic,1,Delivery was late and packaging was damaged.,Negative,-0.4404,Delivery was late and packaging was damaged.,"Delivery, damaged, late, packaging"
2025-05-21 13:48:53.060970,Flipkart,Watch,user_85,Men's Casual,2,Refund was processed quickly.,Neutral,0.0,Refund was processed quickly.,"Refund, quickly, processed"
2025-04-30 03:48:53.060970,Flipkart,Hat,user_372,Footwear,5,Impressive design innovation.,Positive,0.7096,Impressive design innovation.,"Impressive, innovation, design"
2025-05-12 03:48:53.060970,AJIO,Jacket,user_33,Women's Ethnic,3,Shiny finish looks cheap.,Neutral,0.0,Shiny finish looks cheap.,"Shiny, cheap, finish"
2025-04-27 19:48:53.060970,Flipkart,Jeans,user_251,Men's Casual,3,Good for casual wear.,Positive,0.5719,Good for casual wear.,"Good, wear, casual"
2025-05-26 20:48:53.060970,Flipkart,T-Shirt,user_1,Women's Ethnic,4,Good stitching overall.,Positive,0.4404,Good stitching overall.,"Good, stitching"
2025-05-07 22:48:53.060970,Amazon India,Watch,user_127,Kidswear,4,"Nice texture, feels smooth on skin.",Positive,0.4215,"Nice texture, feels smooth on skin.","Nice, texture, feels, skin, smooth"
2025-05-05 23:48:53.060970,AJIO,Jeans,user_57,Men's Casual,1,Lightweight and easy to carry.,Positive,0.4404,Lightweight and easy to carry.,"Lightweight, carry, easy"
2025-05-10 20:48:53.060970,Flipkart,T-Shirt,user_339,Men's Casual,4,Good stitching overall.,Positive,0.4404,Good stitching overall.,"Good, stitching"
2025-05-12 06:48:53.060970,AJIO,Sneakers,user_55,Accessories,4,"Received used item, very unhappy.",Negative,-0.4754,"Received used item, very unhappy.","Received, item, unhappy"
2025-05-04 13:48:53.060970,Flipkart,Jacket,user_189,Kidswear,2,Delivery was late and packaging was damaged.,Negative,-0.4404,Delivery was late and packaging was damaged.,"Delivery, damaged, late, packaging"
2025-05-06 23:48:53.060970,Myntra,T-Shirt,user_439,Kidswear,3,Box was torn on arrival.,Negative,-0.25,Box was torn on arrival.,"Box, arrival, torn"
2025-05-15 21:48:53.060970,Amazon India,Sneakers,user_433,Footwear,3,"Elegant fit, compliments every time.",Positive,0.8074,"Elegant fit, compliments every time.","Elegant, fit, compliments, time"
2025-05-08 01:48:53.060970,Myntra,Watch,user_283,Kidswear,4,Came with missing buttons.,Negative,-0.296,Came with missing buttons.,"buttons, missing"
2025-05-18 08:48:53.060970,Amazon India,Handbag,user_420,Accessories,3,Customer service didn’t respond.,Neutral,0.0,Customer service didn’t respond.,"Customer, respond, service, n’t"
2025-05-26 12:48:53.060970,AJIO,T-Shirt,user_116,Kidswear,4,Awesome color and trendy design.,Positive,0.6249,Awesome color and trendy design.,"Awesome, design, color, trendy"
2025-04-28 16:48:53.060970,Flipkart,Sneakers,user_189,Men's Casual,1,Trendy color and awesome comfort.,Positive,0.765,Trendy color and awesome comfort.,"Trendy, comfort, color, awesome"
2025-05-16 08:48:53.060970,Flipkart,Jeans,user_223,Footwear,1,"Size runs small, had to return.",Neutral,0.0,"Size runs small, had to return.","Size, small, return, runs"
2025-05-19 21:48:53.060970,Amazon India,Handbag,user_112,Footwear,4,Slightly large but wearable.,Neutral,0.0,Slightly large but wearable.,"Slightly, wearable, large"
2025-05-06 07:48:53.060970,AJIO,Watch,user_160,Footwear,2,"True to color, exactly as shown.",Positive,0.4215,"True to color, exactly as shown.","True, color, shown"
2025-05-08 18:48:53.060970,Myntra,Wallet,user_295,Women's Ethnic,4,Love the design and fabric combo.,Positive,0.6369,Love the design and fabric combo.,"Love, combo, design, fabric"
2025-05-20 09:48:53.060970,Amazon India,Sunglasses,user_23,Women's Ethnic,3,"Soft fabric, but stitching needs improvement.",Positive,0.6124,"Soft fabric, but stitching needs improvement.","Soft, fabric, improvement, stitching"
2025-05-05 12:48:53.060970,Myntra,Wallet,user_61,Men's Casual,4,Great value for money!,Positive,0.7777,Great value for money!,"Great, money"
2025-05-05 21:48:53.060970,Myntra,Wallet,user_384,Accessories,4,Comfortable material but terrible zip.,Negative,-0.4588,Comfortable material but terrible zip.,"Comfortable, zip, material, terrible"
2025-05-16 06:48:53.060970,Flipkart,Hat,user_195,Women's Ethnic,1,Looks better than expected.,Positive,0.4404,Looks better than expected.,expected
2025-05-07 14:48:53.060970,AJIO,Dress,user_192,Accessories,2,Horrible experience with delivery.,Negative,-0.5423,Horrible experience with delivery.,"Horrible, delivery, experience"
2025-05-08 13:48:53.060970,Amazon India,Dress,user_215,Footwear,3,Comfortable material but terrible zip.,Negative,-0.4588,Comfortable material but terrible zip.,"Comfortable, zip, material, terrible"
2025-05-20 00:48:53.060970,Myntra,Watch,user_410,Women's Ethnic,4,Awesome color and trendy design.,Positive,0.6249,Awesome color and trendy design.,"Awesome, design, color, trendy"
2025-05-01 22:48:53.060970,AJIO,T-Shirt,user_300,Women's Ethnic,3,Pattern is modern and attractive.,Positive,0.4404,Pattern is modern and attractive.,"Pattern, attractive, modern"
2025-05-10 05:48:53.060970,AJIO,Watch,user_226,Kidswear,4,Feels rough on skin.,Neutral,0.0,Feels rough on skin.,"Feels, skin, rough"
2025-05-08 01:48:53.060970,Myntra,Sneakers,user_375,Men's Casual,5,Customer service didn’t respond.,Neutral,0.0,Customer service didn’t respond.,"Customer, respond, service, n’t"
2025-05-04 23:48:53.060970,Myntra,Jacket,user_172,Kidswear,2,Not worth the money.,Negative,-0.1695,Not worth the money.,"money, worth"
2025-05-18 09:48:53.060970,Myntra,Watch,user_97,Men's Casual,5,Love the design and fabric combo.,Positive,0.6369,Love the design and fabric combo.,"Love, combo, design, fabric"
2025-05-19 12:48:53.060970,Amazon India,Dress,user_210,Women's Ethnic,2,Completely different from image.,Neutral,0.0,Completely different from image.,"Completely, image"
2025-05-24 14:48:53.060970,Myntra,Handbag,user_77,Kidswear,3,Lightweight and easy to carry.,Positive,0.4404,Lightweight and easy to carry.,"Lightweight, carry, easy"
2025-05-21 11:48:53.060970,AJIO,Jeans,user_256,Kidswear,1,Packaging was neat and elegant.,Positive,0.7269,Packaging was neat and elegant.,"Packaging, elegant, neat"
2025-05-04 11:48:53.060970,Myntra,Watch,user_17,Accessories,5,Product arrived wet and dirty.,Negative,-0.4404,Product arrived wet and dirty.,"Product, dirty, arrived, wet"
2025-05-03 11:48:53.060970,Flipkart,Jacket,user_188,Footwear,4,Matches product description perfectly.,Positive,0.6369,Matches product description perfectly.,"Matches, perfectly, product, description"
2025-05-04 18:48:53.060970,Amazon India,Wallet,user_402,Footwear,1,Good customer support!,Positive,0.7088,Good customer support!,"Good, support, customer"
2025-05-19 11:48:53.060970,Myntra,Watch,user_65,Men's Casual,4,Very comfortable and true to size.,Positive,0.7688,Very comfortable and true to size.,"size, comfortable, true"
2025-05-09 12:48:53.060970,Myntra,Jacket,user_261,Accessories,2,Looks great but not comfortable.,Negative,-0.2507,Looks great but not comfortable.,"comfortable, great"
2025-05-12 19:48:53.060970,Flipkart,Wallet,user_31,Kidswear,3,Refund was processed quickly.,Neutral,0.0,Refund was processed quickly.,"Refund, quickly, processed"
2025-05-15 16:48:53.060970,Myntra,T-Shirt,user_463,Men's Casual,1,Fit is weird around the waist.,Positive,0.2023,Fit is weird around the waist.,"Fit, waist, weird"
2025-05-27 06:48:53.060970,Amazon India,Jacket,user_376,Kidswear,1,Looks great but not comfortable.,Negative,-0.2507,Looks great but not comfortable.,"comfortable, great"
2025-05-07 06:48:53.060970,AJIO,Watch,user_186,Kidswear,1,Impressive design innovation.,Positive,0.7096,Impressive design innovation.,"Impressive, innovation, design"
2025-05-05 12:48:53.060970,AJIO,Jacket,user_364,Men's Casual,5,Washed it once and it shrank.,Neutral,0.0,Washed it once and it shrank.,"Washed, shrank"
2025-04-28 07:48:53.060970,Flipkart,Wallet,user_467,Accessories,3,Excellent stitching and perfect size.,Positive,0.8126,Excellent stitching and perfect size.,"Excellent, size, stitching, perfect"
2025-05-17 20:48:53.060970,AJIO,Jeans,user_446,Accessories,1,Looks great but not comfortable.,Negative,-0.2507,Looks great but not comfortable.,"comfortable, great"
2025-05-25 23:48:53.060970,AJIO,Jeans,user_172,Accessories,4,Colors fade after one wash.,Neutral,0.0,Colors fade after one wash.,"Colors, wash, fade"
2025-05-01 11:48:53.060970,AJIO,T-Shirt,user_493,Kidswear,3,Material has a weird smell.,Negative,-0.1779,Material has a weird smell.,"Material, smell, weird"
2025-05-22 01:48:53.060970,Amazon India,Watch,user_425,Women's Ethnic,3,"Eco-friendly packaging, well done!",Positive,0.3382,"Eco-friendly packaging, well done!","Eco-friendly, packaging"
2025-05-22 17:48:53.060970,Myntra,Jeans,user_278,Men's Casual,2,Colors fade after one wash.,Neutral,0.0,Colors fade after one wash.,"Colors, wash, fade"
2025-05-17 16:48:53.060970,Amazon India,Handbag,user_24,Footwear,5,Packaging was neat and elegant.,Positive,0.7269,Packaging was neat and elegant.,"Packaging, elegant, neat"
2025-05-07 01:48:53.060970,Myntra,Hat,user_130,Men's Casual,5,Perfect summer outfit.,Positive,0.5719,Perfect summer outfit.,"Perfect, outfit, summer"
2025-05-26 05:48:53.060970,Flipkart,Sneakers,user_332,Accessories,1,"Wrong size sent, very disappointed.",Negative,-0.7574,"Wrong size sent, very disappointed.","Wrong, disappointed, size"
2025-05-19 22:48:53.060970,Flipkart,Jacket,user_494,Men's Casual,1,Easy returns process.,Positive,0.4404,Easy returns process.,"Easy, process, returns"
2025-05-21 06:48:53.060970,Myntra,Handbag,user_389,Women's Ethnic,1,Easy returns process.,Positive,0.4404,Easy returns process.,"Easy, process, returns"
2025-05-08 11:48:53.060970,Flipkart,Jacket,user_97,Women's Ethnic,1,Feels rough on skin.,Neutral,0.0,Feels rough on skin.,"Feels, skin, rough"
2025-05-21 22:48:53.060970,Flipkart,Hat,user_478,Men's Casual,3,Size is too inconsistent.,Neutral,0.0,Size is too inconsistent.,"Size, inconsistent"
2025-05-16 02:48:53.060970,AJIO,Jeans,user_131,Footwear,4,Shiny finish looks cheap.,Neutral,0.0,Shiny finish looks cheap.,"Shiny, cheap, finish"
2025-05-07 06:48:53.060970,AJIO,Wallet,user_361,Men's Casual,5,"Fit was perfect, really impressed!",Positive,0.8716,"Fit was perfect, really impressed!","Fit, perfect, impressed"
2025-05-22 05:48:53.060970,Flipkart,Handbag,user_252,Women's Ethnic,5,Wrong item sent.,Negative,-0.4767,Wrong item sent.,"Wrong, item"
2025-05-22 04:48:53.060970,Amazon India,Handbag,user_457,Men's Casual,1,Color was completely different from the picture.,Neutral,0.0,Color was completely different from the picture.,"Color, picture, completely"
2025-05-23 07:48:53.060970,Myntra,Hat,user_134,Kidswear,2,"Excellent fabric, breathable and light.",Positive,0.5719,"Excellent fabric, breathable and light.","Excellent, fabric, breathable, light"
2025-05-09 07:48:53.060970,Myntra,Wallet,user_435,Footwear,2,"Material feels nice, not itchy.",Positive,0.5594,"Material feels nice, not itchy.","Material, nice, itchy, feels"
2025-05-11 16:48:53.060970,Myntra,Wallet,user_327,Men's Casual,5,Material has a weird smell.,Negative,-0.1779,Material has a weird smell.,"Material, smell, weird"
2025-05-20 15:48:53.060970,AJIO,T-Shirt,user_453,Kidswear,5,Threads came out after one wear.,Neutral,0.0,Threads came out after one wear.,"Threads, wear"
2025-05-02 11:48:53.060970,Myntra,Jacket,user_370,Women's Ethnic,2,Order was cancelled without notice.,Negative,-0.25,Order was cancelled without notice.,"Order, notice, cancelled"
2025-05-18 21:48:53.060970,Amazon India,Wallet,user_242,Footwear,5,Stitching came off after a week.,Neutral,0.0,Stitching came off after a week.,"Stitching, week"
2025-05-01 00:48:53.060970,Flipkart,Hat,user_129,Women's Ethnic,2,Prints started fading instantly.,Neutral,0.0,Prints started fading instantly.,"Prints, instantly, started, fading"
2025-04-30 02:48:53.060970,Myntra,Jacket,user_435,Footwear,2,Too tight around the shoulders.,Neutral,0.0,Too tight around the shoulders.,"shoulders, tight"
2025-05-10 02:48:53.060970,Amazon India,T-Shirt,user_79,Accessories,2,"Top-notch quality, highly recommended.",Positive,0.2716,"Top-notch quality, highly recommended.","Top-notch, quality, highly, recommended"
2025-05-10 14:48:53.060970,AJIO,Wallet,user_456,Women's Ethnic,1,"Looks classy, feels average.",Positive,0.4404,"Looks classy, feels average.","classy, feels, average"
2025-05-13 13:48:53.060970,Myntra,Jeans,user_56,Men's Casual,1,"Eco-friendly packaging, well done!",Positive,0.3382,"Eco-friendly packaging, well done!","Eco-friendly, packaging"
2025-05-25 15:48:53.060970,AJIO,Sunglasses,user_244,Footwear,2,Durability is questionable after a week.,Negative,-0.296,Durability is questionable after a week.,"Durability, week, questionable"
2025-05-03 21:48:53.060970,Flipkart,Sunglasses,user_352,Accessories,5,Material catches lint easily.,Positive,0.34,Material catches lint easily.,"Material, easily, catches, lint"
2025-05-22 12:48:53.060970,AJIO,Handbag,user_207,Footwear,3,Great texture and build.,Positive,0.6249,Great texture and build.,"Great, build, texture"
2025-05-25 07:48:53.060970,Flipkart,Dress,user_441,Kidswear,5,"Size runs small, had to return.",Neutral,0.0,"Size runs small, had to return.","Size, small, return, runs"
2025-05-22 15:48:53.060970,Flipkart,T-Shirt,user_350,Footwear,3,"Battery backup is amazing, highly recommend.",Positive,0.7645,"Battery backup is amazing, highly recommend.","Battery, amazing, highly, recommend, backup"
2025-05-21 13:48:53.060970,Amazon India,Wallet,user_4,Footwear,4,Excellent customer service experience.,Positive,0.5719,Excellent customer service experience.,"Excellent, experience, customer, service"
2025-05-22 05:48:53.060970,Flipkart,Sneakers,user_481,Accessories,2,Too tight around the shoulders.,Neutral,0.0,Too tight around the shoulders.,"shoulders, tight"
2025-05-08 18:48:53.060970,AJIO,T-Shirt,user_413,Men's Casual,5,Durability is questionable after a week.,Negative,-0.296,Durability is questionable after a week.,"Durability, week, questionable"
